SYSBTC-71000 --- in 0.023086071014404297 seconds ---
SYSBTC-72000 --- in 0.023753881454467773 seconds ---
SYSBTC-73000 --- in 0.021943092346191406 seconds ---
SYSBTC-74000 --- in 0.026803016662597656 seconds ---
SYSBTC-75000 --- in 0.02006387710571289 seconds ---
SYSBTC-76000 --- in 0.0202939510345459 seconds ---
SYSBTC-77000 --- in 0.02351689338684082 seconds ---
SYSBTC-78000 --- in 0.034707069396972656 seconds ---
SYSBTC-79000 --- in 0.022841930389404297 seconds ---
SYSBTC-80000 --- in 0.02475905418395996 seconds ---
SYSBTC-81000 --- in 0.024877071380615234 seconds ---
SYSBTC-82000 --- in 0.02031111717224121 seconds ---
SYSBTC-83000 --- in 0.020720958709716797 seconds ---
SYSBTC-84000 --- in 0.020885944366455078 seconds ---
SYSBTC-85000 --- in 0.02202606201171875 seconds ---
SYSBTC-86000 --- in 0.02024388313293457 seconds ---
SYSBTC-87000 --- in 0.022368907928466797 seconds ---
SYSBTC-88000 --- in 0.020453214645385742 seconds ---
SYSBTC-89000 --- in 0.018767118453979492 seconds ---
SYSBTC-90000 --- in 0.019129037857055664 seconds ---
SYSBTC-91000 --- in 0.024618864059448242 seconds ---
SYSBTC-92000 --- in 0.02489018440246582 seconds ---
SYSBTC-93000 --- in 0.019315004348754883 seconds ---
SYSBTC-94000 --- in 0.02087712287902832 seconds ---
SYSBTC-95000 --- in 0.020180940628051758 seconds ---
SYSBTC-96000 --- in 0.059539079666137695 seconds ---
SYSBTC-97000 --- in 0.022170066833496094 seconds ---
SYSBTC-98000 --- in 0.02245187759399414 seconds ---
SYSBTC-99000 --- in 0.02080392837524414 seconds ---
**********************************
TOTAL BALANCE FOR SYSBTC: 93.42703122216352
TRADE COUNT FOR SYSBTC: 2
**********************************
LSKBTC-1000
KNCBTC-153657
KNCBTC-154657
KNCBTC-155657
**********************************
TOTAL BALANCE FOR KNCBTC: 100
TRADE COUNT FOR KNCBTC: 0
**********************************
REQBTC-63426
REQBTC-64426
REQBTC-65426
buy cond 2 working..
##### TRADE 0 #####
BUY: 51282051.28205128 REQBTC for 1.95e-06 at 2020-02-18 16:16 - index: 65826
     index              date  symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
444  343037  2020-02-10 18:17  ARKBTC  0.00002282                      18.70383691          0 -1.299919030  0.000000000   0.000000000
445  343038  2020-02-10 18:17  ARKBTC  0.00002282                      18.70509201          0 -1.299919030  0.006710388   0.000000000
446  343039  2020-02-10 18:17  ARKBTC  0.00002282                      18.70509201          0 -1.299919030  0.000000000   0.000000000
447  343040  2020-02-10 18:17  ARKBTC  0.00002282                      18.70634711          0 -1.299919030  0.006709938   0.000000000
448  343041  2020-02-10 18:17  ARKBTC  0.00002282                      18.70634711          0 -1.299919030  0.000000000   0.000000000
449  343042  2020-02-10 18:17  ARKBTC  0.00002282                      18.70760221          0 -1.299919030  0.006709487   0.000000000
450  343043  2020-02-10 18:17  ARKBTC  0.00002282                      18.70760221          0 -1.299919030  0.000000000   0.000000000
451  343044  2020-02-10 18:17  ARKBTC  0.00002282                      18.70885731          0 -1.299919030  0.006709037   0.000000000
452  343045  2020-02-10 18:18  ARKBTC  0.00002282                      18.71011241          0 -1.299919030  0.006708587   0.000000000
453  343046  2020-02-10 18:18  ARKBTC  0.00002282                      18.71011241          0 -1.299919030  0.000000000   0.000000000
454  343047  2020-02-10 18:18  ARKBTC  0.00002282                      18.71011241          0 -1.299919030  0.000000000   0.000000000
455  343048  2020-02-10 18:18  ARKBTC  0.00002282                      18.71136751          0 -1.299919030  0.006708137   0.000000000
456  343049  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.001341537   0.000000000
457  343050  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
458  343051  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
459  343052  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
460  343053  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
461  343054  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
462  343055  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
463  343056  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
464  343057  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
465  343058  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
466  343059  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
467  343060  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
468  343061  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
469  343062  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
470  343063  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
471  343064  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
472  343065  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
473  343066  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
474  343067  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
475  343068  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
476  343069  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
477  343070  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
478  343071  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
479  343072  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
480  343073  2020-02-10 18:18  ARKBTC  0.00002282                      18.71161853          0 -1.299919030  0.000000000   0.000000000
481  343074  2020-02-10 18:18  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000609782   0.000000000
482  343075  2020-02-10 18:18  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
483  343076  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
484  343077  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
485  343078  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
486  343079  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
487  343080  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
488  343081  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
489  343082  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
490  343083  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
491  343084  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
492  343085  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
493  343086  2020-02-10 18:19  ARKBTC  0.00002282                      18.71173263          0 -1.299919030  0.000000000   0.000000000
494  343087  2020-02-10 18:19  ARKBTC  0.00002288                      18.71420367          0 -1.299919030  0.013205832   0.262927257
495  343088  2020-02-10 18:19  ARKBTC  0.00002289                      18.76385498          1  2.814196756  0.265313507   0.043706294
496  343089  2020-02-10 18:19  ARKBTC  0.00002298                      18.81365836          1  2.814196756  0.265421898   0.393184797
497  343090  2020-02-10 18:19  ARKBTC  0.00002298                      18.85155238          1  2.814196756  0.201417605   0.000000000
498  343091  2020-02-10 18:19  ARKBTC  0.00002299                      18.99628743          1  2.814196756  0.767761970   0.043516101
499  343092  2020-02-10 18:19  ARKBTC  0.00002300                      19.12067607          1  2.814196756  0.654805000   0.043497173
20 after----->>>>>>>
         index  symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
343012  343013  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343013  343014  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343014  343015  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343015  343016  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343016  343017  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343017  343018  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343018  343019  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343019  343020  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343020  343021  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343021  343022  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343022  343023  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343023  343024  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343024  343025  ARKBTC  0.00002282                      18.65275101          0 -3.428892352  0.000000000   0.000000000
343025  343026  ARKBTC  0.00002282                      18.65281947          0 -3.428892352  0.000367024   0.000000000
343026  343027  ARKBTC  0.00002282                      18.65281947          0 -3.428892352  0.000000000   0.000000000
343027  343028  ARKBTC  0.00002282                      18.65281947          0 -3.428892352  0.000000000   0.000000000
343028  343029  ARKBTC  0.00002282                      18.65281947          0 -3.428892352  0.000000000   0.000000000
343029  343030  ARKBTC  0.00002282                      18.65407457          0 -3.428892352  0.006728741   0.000000000
343030  343031  ARKBTC  0.00002282                      18.65407457          0 -3.428892352  0.000000000   0.000000000
343031  343032  ARKBTC  0.00002282                      18.70007161          0 -3.428892352  0.246579051   0.000000000
343032  343033  ARKBTC  0.00002282                      18.70132671          0 -3.428892352  0.006711739   0.000000000
343033  343034  ARKBTC  0.00002282                      18.70132671          0 -3.428892352  0.000000000   0.000000000
343034  343035  ARKBTC  0.00002282                      18.70258181          0 -3.428892352  0.006711289   0.000000000
343035  343036  ARKBTC  0.00002282                      18.70383691          0 -3.428892352  0.006710838   0.000000000
343036  343037  ARKBTC  0.00002282                      18.70383691          0 -3.428892352  0.000000000   0.000000000
343037  343038  ARKBTC  0.00002282                      18.70509201          0 -3.428892352  0.006710388   0.000000000
343038  343039  ARKBTC  0.00002282                      18.70509201          0 -3.428892352  0.000000000   0.000000000
343039  343040  ARKBTC  0.00002282                      18.70634711          0 -3.428892352  0.006709938   0.000000000
343040  343041  ARKBTC  0.00002282                      18.70634711          0 -3.428892352  0.000000000   0.000000000
343041  343042  ARKBTC  0.00002282                      18.70760221          0 -3.428892352  0.006709487   0.000000000
343042  343043  ARKBTC  0.00002282                      18.70760221          0 -3.428892352  0.000000000   0.000000000
343043  343044  ARKBTC  0.00002282                      18.70885731          0 -3.428892352  0.006709037   0.000000000
343044  343045  ARKBTC  0.00002282                      18.71011241          0 -3.428892352  0.006708587   0.000000000
343045  343046  ARKBTC  0.00002282                      18.71011241          0 -3.428892352  0.000000000   0.000000000
343046  343047  ARKBTC  0.00002282                      18.71011241          0 -3.428892352  0.000000000   0.000000000
343047  343048  ARKBTC  0.00002282                      18.71136751          0 -3.428892352  0.006708137   0.000000000
343048  343049  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.001341537   0.000000000
343049  343050  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343050  343051  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343051  343052  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343052  343053  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343053  343054  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343054  343055  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343055  343056  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343056  343057  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343057  343058  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343058  343059  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343059  343060  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343060  343061  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343061  343062  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343062  343063  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343063  343064  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343064  343065  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343065  343066  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343066  343067  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343067  343068  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343068  343069  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343069  343070  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343070  343071  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343071  343072  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343072  343073  ARKBTC  0.00002282                      18.71161853          0 -3.428892352  0.000000000   0.000000000
343073  343074  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000609782   0.000000000
343074  343075  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343075  343076  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343076  343077  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343077  343078  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343078  343079  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343079  343080  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343080  343081  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343081  343082  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343082  343083  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343083  343084  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343084  343085  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343085  343086  ARKBTC  0.00002282                      18.71173263          0 -3.428892352  0.000000000   0.000000000
343086  343087  ARKBTC  0.00002288                      18.71420367          0 -3.428892352  0.013205832   0.262927257
343087  343088  ARKBTC  0.00002289                      18.76385498          1  2.804808825  0.265313507   0.043706294
343088  343089  ARKBTC  0.00002298                      18.81365836          1  2.804808825  0.265421898   0.393184797
343089  343090  ARKBTC  0.00002298                      18.85155238          1  3.040321927  0.201417605   0.000000000
343090  343091  ARKBTC  0.00002299                      18.99628743          1  3.040321927  0.767761970   0.043516101
343091  343092  ARKBTC  0.00002300                      19.12067607          1  3.040321927  0.654805000   0.043497173
343092  343093  ARKBTC  0.00002300                      19.27900676          1  3.040321927  0.828060103   0.000000000
343093  343094  ARKBTC  0.00002302                      19.49300036          1  0.972732450  1.109982494   0.086956522
343094  343095  ARKBTC  0.00002302                      19.49300036          1  0.972732450  0.000000000   0.000000000
343095  343096  ARKBTC  0.00002302                      19.49300036          1  0.972732450  0.000000000   0.000000000
343096  343097  ARKBTC  0.00002312                      19.50498975          1  0.972732450  0.061506129   0.434404865
343097  343098  ARKBTC  0.00002312                      19.50498975          1  0.972732450  0.000000000   0.000000000
343098  343099  ARKBTC  0.00002312                      19.50498975          1  0.972732450  0.000000000   0.000000000
343099  343100  ARKBTC  0.00002315                      19.53716739          1  0.972732450  0.164971325   0.129757785
343100  343101  ARKBTC  0.00002315                      19.53716739          1  0.972732450  0.000000000   0.000000000
343101  343102  ARKBTC  0.00002315                      19.53716739          1  0.972732450  0.000000000   0.000000000
343102  343103  ARKBTC  0.00002315                      19.53716739          1  0.972732450  0.000000000   0.000000000
343103  343104  ARKBTC  0.00002315                      19.53716739          1  0.972732450  0.000000000   0.000000000
343104  343105  ARKBTC  0.00002304                      19.53767427          1  0.972732450  0.002594440  -0.475161987
343105  343106  ARKBTC  0.00002312                      19.53871467          1  0.972732450  0.005325096   0.347222222
343106  343107  ARKBTC  0.00002312                      19.53871467          1  0.972732450  0.000000000   0.000000000
343107  343108  ARKBTC  0.00002312                      19.53871467          1  0.972732450  0.000000000   0.000000000
343108  343109  ARKBTC  0.00002312                      19.53871467          1  0.972732450  0.000000000   0.000000000
343109  343110  ARKBTC  0.00002312                      19.53871467          1  0.972732450  0.000000000   0.000000000
343110  343111  ARKBTC  0.00002312                      19.53871467          1  0.972732450  0.000000000   0.000000000
343111  343112  ARKBTC  0.00002312                      19.53871467          1  0.972732450  0.000000000   0.000000000
ARKBTC-344001
ARKBTC-345001
CONDITION 1 IS SELLING....
ARKBTC-346001
ARKBTC-347001
ARKBTC-348001
ARKBTC-349001
ARKBTC-350001
ARKBTC-351001
ARKBTC-352001
ARKBTC-353001
ARKBTC-354001
ARKBTC-355001
ARKBTC-356001
ARKBTC-357001
ARKBTC-358001
ARKBTC-359001
ARKBTC-360001
ARKBTC-361001
ARKBTC-362001
ARKBTC-363001
ARKBTC-364001
ARKBTC-365001
ARKBTC-366001
ARKBTC-367001
ARKBTC-368001
ARKBTC-369001
ARKBTC-370001
ARKBTC-371001
ARKBTC-372001
ARKBTC-373001
ARKBTC-374001
ARKBTC-375001
ARKBTC-376001
ARKBTC-377001
ARKBTC-378001
ARKBTC-379001
ARKBTC-380001
ARKBTC-381001
ARKBTC-382001
ARKBTC-383001
ARKBTC-384001
ARKBTC-385001
ARKBTC-386001
ARKBTC-387001
ARKBTC-388001
ARKBTC-389001
ARKBTC-390001
ARKBTC-391001
ARKBTC-392001
ARKBTC-393001
ARKBTC-394001
ARKBTC-395001
ARKBTC-396001
LRCBTC-1001
LRCBTC-2001
LRCBTC-3001
LRCBTC-4001
LRCBTC-5001
LRCBTC-6001
LRCBTC-7001
LRCBTC-8001
LRCBTC-9001
LRCBTC-10001
LRCBTC-11001
LRCBTC-12001
LRCBTC-13001
LRCBTC-14001
LRCBTC-15001
LRCBTC-16001
LRCBTC-17001
LRCBTC-18001
LRCBTC-19001
LRCBTC-20001
LRCBTC-21001
LRCBTC-22001
LRCBTC-23001
LRCBTC-24001
LRCBTC-25001
LRCBTC-26001
LRCBTC-27001
LRCBTC-28001
LRCBTC-29001
CONDITION 1 IS BUYING....
##### TRADE 0 #####
BUY: LRCBTC for 3.34e-06 at 2020-02-04 14:58 - index: 29952
     index              date  symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
400  29853  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
401  29854  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
402  29855  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
403  29856  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
404  29857  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
405  29858  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
406  29859  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
407  29860  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
408  29861  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
409  29862  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
410  29863  2020-02-04 14:54  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
411  29864  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
412  29865  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
413  29866  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
414  29867  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
415  29868  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
416  29869  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
417  29870  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
418  29871  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
419  29872  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
420  29873  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
421  29874  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
422  29875  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
423  29876  2020-02-04 14:55  LRCBTC  0.00000331                      14.89225669          0 -3.107167821  0.000000000   0.000000000
424  29877  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.091244667   0.906344411
425  29878  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
426  29879  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
427  29880  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
428  29881  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
429  29882  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
430  29883  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
431  29884  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
432  29885  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
433  29886  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
434  29887  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
435  29888  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
436  29889  2020-02-04 14:55  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
437  29890  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
438  29891  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
439  29892  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
440  29893  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
441  29894  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
442  29895  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
443  29896  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
444  29897  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
445  29898  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
446  29899  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
447  29900  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
448  29901  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
449  29902  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
450  29903  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
451  29904  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
452  29905  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
453  29906  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
454  29907  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
455  29908  2020-02-04 14:56  LRCBTC  0.00000334                      14.90584508          0 -3.107167821  0.000000000   0.000000000
456  29909  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.077900380  -0.299401198
457  29910  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
458  29911  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
459  29912  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
460  29913  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
461  29914  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
462  29915  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
463  29916  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
464  29917  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
465  29918  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
466  29919  2020-02-04 14:56  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
467  29920  2020-02-04 14:57  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
468  29921  2020-02-04 14:57  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
469  29922  2020-02-04 14:57  LRCBTC  0.00000333                      14.91745679          0 -1.366698381  0.000000000   0.000000000
