
############################################################################################################################################
BUY COND 4 - EXPERIMENTAL
##########################################################################################################################################

#algoritmanın bunları bulması ve 100lik çalışması lazım lazım  resimleri notesda:
#ticker1 ark lrc sky sys oax blz 90926 nebl 101330 oax 167747 #ticker2 enj 75784 knc 154156 req kava 152670 fuel 4375 lend 11326 band 183656 gto 56330
#algoritmanın bunları bulmaması lazım: ticker2 ftt 9460 BAND 94572 çok zayıf, ncash 9276 poe 7221 mft 11970 ftm 26728 cocos 2553

=======================================================================================================================================
WIN CONDITIONS
===============================================================================================================================================================================================================================================================================================================================================
        symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
10398  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10399  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10400  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10401  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10402  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10403  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10404  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10405  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10406  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10407  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10408  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10409  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10410  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10411  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10412  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10413  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10414  LENDBTC  0.00000339                      72.62268147          0  0.872620851  0.000000000   0.000000000
10415  LENDBTC  0.00000340                      72.83497287          0  0.872620851  0.292321071   0.294985251
10416  LENDBTC  0.00000340                      72.83497287          0  0.872620851  0.000000000   0.000000000
10417  LENDBTC  0.00000340                      72.83497287          0  0.872620851  0.000000000   0.000000000
10418  LENDBTC  0.00000340                      72.83497287          0  0.872620851  0.000000000   0.000000000
10419  LENDBTC  0.00000340                      72.83497287          0  0.872620851  0.000000000   0.000000000
10420  LENDBTC  0.00000340                      72.83497287          0  0.872620851  0.000000000   0.000000000
10421  LENDBTC  0.00000340                      72.83497287          0  0.872620851  0.000000000   0.000000000
10422  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.113210449   0.000000000
10423  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10424  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10425  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10426  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10427  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10428  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10429  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10430  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10431  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10432  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10433  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10434  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10435  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10436  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10437  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10438  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10439  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10440  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10441  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10442  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10443  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10444  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10445  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10446  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10447  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10448  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10449  LENDBTC  0.00000340                      72.91742967          0  0.872620851  0.000000000   0.000000000
10450  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.009521455   0.000000000
10451  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10452  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10453  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10454  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10455  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10456  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10457  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10458  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10459  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10460  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10461  LENDBTC  0.00000340                      72.92437247          0  1.377989955  0.000000000   0.000000000
10462  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.006508661   0.000000000
10463  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10464  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10465  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10466  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10467  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10468  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10469  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10470  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10471  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10472  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10473  LENDBTC  0.00000340                      72.92911887          0  1.377989955  0.000000000   0.000000000
10474  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000247089   0.000000000
10475  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10476  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10477  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10478  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10479  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10480  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10481  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10482  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10483  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10484  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10485  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10486  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10487  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10488  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10489  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10490  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10491  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10492  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10493  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10494  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10495  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10496  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10497  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10498  LENDBTC  0.00000340                      72.92929907          0  1.377989955  0.000000000   0.000000000
10499  LENDBTC  0.00000340                      72.92191547          0  1.377989955 -0.010124326   0.000000000
10500  LENDBTC  0.00000340                      72.92191547          0  1.377989955  0.000000000   0.000000000
10501  LENDBTC  0.00000340                      72.92191547          0  1.377989955  0.000000000   0.000000000
10502  LENDBTC  0.00000340                      72.92191547          0  1.377989955  0.000000000   0.000000000
10503  LENDBTC  0.00000340                      72.92191547          0  1.377989955  0.000000000   0.000000000
10504  LENDBTC  0.00000340                      72.92191547          0  1.377989955  0.000000000   0.000000000
10505  LENDBTC  0.00000340                      72.92191547          0  1.377989955  0.000000000   0.000000000
10506  LENDBTC  0.00000340                      72.92191547          0  1.377989955  0.000000000   0.000000000
10507  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.012994447   0.000000000
10508  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10509  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10510  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10511  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10512  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10513  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10514  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10515  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10516  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10517  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10518  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10519  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10520  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10521  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10522  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10523  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10524  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10525  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10526  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10527  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10528  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10529  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10530  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10531  LENDBTC  0.00000340                      72.93139127          0  1.377989955  0.000000000   0.000000000
10532  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.005575651   0.000000000
10533  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10534  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10535  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10536  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10537  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10538  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10539  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10540  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10541  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10542  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10543  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10544  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10545  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10546  LENDBTC  0.00000340                      72.93545767          0  1.377989955  0.000000000   0.000000000
10547  LENDBTC  0.00000339                      72.94380046          0  1.377989955  0.011438593  -0.294117647
10548  LENDBTC  0.00000339                      72.94380046          0  1.377989955  0.000000000   0.000000000
10549  LENDBTC  0.00000339                      72.94380046          0  1.377989955  0.000000000   0.000000000
10550  LENDBTC  0.00000339                      72.94380046          0  1.377989955  0.000000000   0.000000000
10551  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000274197   0.000000000
10552  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10553  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10554  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10555  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10556  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10557  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10558  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10559  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10560  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10561  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10562  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10563  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10564  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10565  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10566  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10567  LENDBTC  0.00000339                      72.94400047          0  1.377989955  0.000000000   0.000000000
10568  LENDBTC  0.00000337                      73.11283388          0  1.377989955  0.231456198  -0.589970501
10569  LENDBTC  0.00000337                      73.11283388          0  1.377989955  0.000000000   0.000000000
10570  LENDBTC  0.00000337                      73.11283388          0  1.377989955  0.000000000   0.000000000
10571  LENDBTC  0.00000338                      73.11300288          0  1.377989955  0.000231150   0.296735905
10572  LENDBTC  0.00000338                      73.11300288          0  1.377989955  0.000000000   0.000000000
10573  LENDBTC  0.00000338                      73.11300288          0  1.377989955  0.000000000   0.000000000
10574  LENDBTC  0.00000338                      73.11300288          0  1.377989955  0.000000000   0.000000000
10575  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.001124670  -0.295857988
10576  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10577  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10578  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10579  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10580  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10581  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10582  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10583  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10584  LENDBTC  0.00000337                      73.11382516          0  1.377989955  0.000000000   0.000000000
10585  LENDBTC  0.00000337                      73.18635767          0  1.377989955  0.099204918   0.000000000
10586  LENDBTC  0.00000338                      73.24178967          0  1.377989955  0.075740892   0.296735905
10587  LENDBTC  0.00000338                      73.24178967          0  1.377989955  0.000000000   0.000000000
10588  LENDBTC  0.00000337                      73.30026338          0  1.377989955  0.079836539  -0.295857988
10589  LENDBTC  0.00000337                      73.30026338          0  1.377989955  0.000000000   0.000000000
10590  LENDBTC  0.00000337                      73.30026338          0  1.377989955  0.000000000   0.000000000
10591  LENDBTC  0.00000337                      73.30026338          0  1.377989955  0.000000000   0.000000000
10592  LENDBTC  0.00000337                      73.30026338          0  1.377989955  0.000000000   0.000000000
10593  LENDBTC  0.00000337                      73.30026338          0  1.377989955  0.000000000   0.000000000
10594  LENDBTC  0.00000337                      73.30026338          0  1.377989955  0.000000000   0.000000000
10595  LENDBTC  0.00000338                      73.30176072          0  1.377989955  0.002042748   0.296735905
10596  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.001355656   0.000000000
10597  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10598  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10599  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10600  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10601  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10602  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10603  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10604  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10605  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10606  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10607  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10608  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10609  LENDBTC  0.00000338                      73.30275444          0  1.377989955  0.000000000   0.000000000
10610  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.005769701  -0.295857988
10611  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10612  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10613  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10614  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10615  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10616  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10617  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10618  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10619  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10620  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10621  LENDBTC  0.00000337                      73.30698379          0  1.377989955  0.000000000   0.000000000
10622  LENDBTC  0.00000337                      73.30866879          0  1.377989955  0.002298553   0.000000000
10623  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.016218218   0.000000000
10624  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10625  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10626  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10627  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10628  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10629  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10630  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10631  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10632  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10633  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10634  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10635  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10636  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10637  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10638  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10639  LENDBTC  0.00000337                      73.32055815          0  1.377989955  0.000000000   0.000000000
10640  LENDBTC  0.00000337                      72.73534662          0  0.872620851 -0.798154767   0.000000000
10641  LENDBTC  0.00000337                      72.73534662          0  0.872620851  0.000000000   0.000000000
10642  LENDBTC  0.00000337                      72.73534662          0  0.872620851  0.000000000   0.000000000
10643  LENDBTC  0.00000337                      72.73534662          0  0.872620851  0.000000000   0.000000000
10644  LENDBTC  0.00000337                      72.73534662          0  0.872620851  0.000000000   0.000000000
10645  LENDBTC  0.00000337                      72.73177242          0  0.872620851 -0.004913979   0.000000000
10646  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10647  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10648  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10649  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10650  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10651  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10652  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10653  LENDBTC  0.00000337                      72.73177242          0  0.872620851  0.000000000   0.000000000
10654  LENDBTC  0.00000337                      72.72901182          0  0.872620851 -0.003795590   0.000000000
10655  LENDBTC  0.00000337                      72.65888937          0  0.872620851 -0.096416063   0.000000000
10656  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.169132836   0.296735905
10657  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10658  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10659  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10660  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10661  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10662  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10663  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10664  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10665  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10666  LENDBTC  0.00000338                      72.78177941          0  0.872620851  0.000000000   0.000000000
10667  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.025472447   0.000000000
10668  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10669  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10670  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10671  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10672  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10673  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10674  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10675  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10676  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10677  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10678  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10679  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10680  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10681  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10682  LENDBTC  0.00000338                      72.80031871          0  0.872620851  0.000000000   0.000000000
10683  LENDBTC  0.00000338                      72.76485538          0  0.872620851 -0.048713152   0.000000000
10684  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10685  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10686  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10687  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10688  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10689  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10690  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10691  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10692  LENDBTC  0.00000338                      72.76485538          0  0.872620851  0.000000000   0.000000000
10693  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.063800443   0.000000000
10694  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.000000000   0.000000000
10695  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.000000000   0.000000000
10696  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.000000000   0.000000000
10697  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.000000000   0.000000000
10698  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.000000000   0.000000000
10699  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.000000000   0.000000000
10700  LENDBTC  0.00000338                      72.81127968          0  0.872620851  0.000000000   0.000000000
10701  LENDBTC  0.00000338                      72.81204356          0  0.872620851  0.001049123   0.000000000
10702  LENDBTC  0.00000338                      72.81204356          0  0.872620851  0.000000000   0.000000000
10703  LENDBTC  0.00000338                      72.81204356          0  0.872620851  0.000000000   0.000000000
10704  LENDBTC  0.00000338                      72.81628546          0  0.872620851  0.005825822   0.000000000
10705  LENDBTC  0.00000338                      72.81628546          0  0.872620851  0.000000000   0.000000000
10706  LENDBTC  0.00000338                      72.81628546          0  0.872620851  0.000000000   0.000000000
10707  LENDBTC  0.00000338                      72.82052736          0  0.872620851  0.005825483   0.000000000
10708  LENDBTC  0.00000338                      72.82052736          0  0.872620851  0.000000000   0.000000000
10709  LENDBTC  0.00000338                      72.82052736          0  0.872620851  0.000000000   0.000000000
10710  LENDBTC  0.00000338                      72.82052736          0  0.872620851  0.000000000   0.000000000
10711  LENDBTC  0.00000338                      72.82052736          0  0.872620851  0.000000000   0.000000000
10712  LENDBTC  0.00000338                      72.82052736          0  0.872620851  0.000000000   0.000000000
10713  LENDBTC  0.00000338                      72.82052736          0  0.872620851  0.000000000   0.000000000
10714  LENDBTC  0.00000338                      72.88039392          0  0.872620851  0.082211105   0.000000000
